item,itemLabel
Q5044617,Carol_Wyatt
Q1332751,Elmar_Hess
Q3844044,Malvina_Hoffman
Q5664020,Harriet_"Hattie"_Elizabeth_Wilcox
Q52698732,Whitney_Davis
Q10966346,Lyonel Laurenceau
Q435997,Margaret_Preston
Q4746390,Aminah_Robinson
Q1335620,Emery_Reves
Q4989673,Olivia_Serres
Q59135909,Jane_Ní_Dhulchaointigh
Q456591,Sabina_von_Steinbach
Q1097274,William Kenneth Hartmann
Q6779319,Mary_Dignam
Q7688156,Tatjana_Ilić
Q1337998,Emma_Budge
Q338612,Bettina_Rheims
Q7410643,Samta_Benyahia
Q449758,May_Morris
Q10989715,Piotr Domaradzki
Q529855,Sophie_Pemberton
Q5555151,Ghada_Jamal_(artist)
Q13396752,Electra_Waggoner_Biggs
Q457097,Sandy_Skoglund
Q6850945,Mildred_Bendall
Q20090524,Patrisse_Cullors
Q1100148,Clemens Weiss
Q7488633,Shani_Mootoo
Q7051207,Noria_Mabasa
Q13403349,Siri_Engberg
Q213735,Charlotte_Salomon
Q6539371,Lia_(artist)
Q63440953,Jennifer_Bonner
Q11007856,Nehemy Jean
Q464011,Leonor_Fini
Q7178627,Petra_Cortright
Q13522546,Sarah_Wilson_(art_historian)
Q7070119,Nuria_Juncosa
Q7681934,Tamy_Ben-Tor
Q6779359,Mary_E._Black
Q110114,Berthold Wolpe
Q2420197,Dorothy_Tennant
Q6681103,Lori_McNamara
Q13553895,Maji-da_Abdi
Q529258,Bunny_Yeager
Q101386,Bettina_Pousttchi
Q1895949,Maria_Heyde
Q11019567,Etienne Chavannes
Q3843128,Maggi_Hambling
Q4767073,Anna_Heidenhain
Q13560677,Margret_Craver
Q435321,Miho_Obana
Q7562930,Sophia_Wellbeloved
Q28034733,Krishnabhabini_Das
Q11023913,Nicolas Dreux
Q3298751,Margaret_Olley
Q4767353,Anna_Moller
Q1363238,Julia_Stoschek
Q238374,Eve_Arnold
Q853667,Júlia_Báthory
Q1697038,Johanna_von_Isser_Großrubatscher
Q11033752,Jordi Benito
Q267786,Sarah_Lucas
Q6312764,Jungil_Hong
Q137115,Lucy_R._Lippard
Q7595925,Stacia
Q5298443,Dorothy_Grebenak
Q522079,Inger_Alfvén
Q11040483,Eivind Nielsen
Q1682651,Janet_Cardiff
Q5110834,Christina_McPhee
Q1380799,Ulrich_Schulte-Wülwer
Q7422719,Sarah_Purser
Q16152092,Fabiana_de_Barros
Q6121365,Jade_Snow_Wong
Q1108068,François Augiéras
Q463411,Hannah_Höch
Q7197486,Pippi_Zornoza
Q14084400,Petronella_Dunois
Q50049,Catherine_Opie
Q4949310,Emma_Fürstenhoff
Q15429919,Cheryl_B
Q1112847,Sergio de Castro
Q457001,Thérèse_Schwartze
Q7705623,Tessa_Spencer_Pryse
Q14219234,Mikael_Modrekili
Q5052806,Catherine_Maria_Fanshawe
Q5693860,Heather_Hart
Q42563994,Laurretta_Summerscales
Q1113205,Jin Goto
Q5146236,Colleen_Browning
Q7244640,Princess_Hijab
Q1424517,Ronnie_Browne
Q442214,Cynthia_Plaster_Caster
Q7911354,Valerie_Valusek
Q44593104,Ida_Praetorius
Q11138048,Shen Shou
Q532361,Angela_Bulloch
Q4807365,Asli_Sungu
Q14306715,Sana_Mouziane
Q466627,Tarsila_do_Amaral
Q5223850,Darlene_(artist)
Q7561751,Sonia_Rodriguez
Q1119723,Simon Rodia
Q465777,Vija_Celmins
Q6187364,Jessica_Meuninck-Ganger
Q1441395,Francis_Birrell
Q255347,Alexandrine_Tinné
Q4768996,Annemarie_Wright
Q3847347,Maria_Kowroski
Q11313375,Jacki McInnes
Q3064473,Princess_Fahrelnissa_Zeid
Q6759285,Margaret_Cogswell
Q1441471,Francis_Klingender
Q7982838,Wendy_Yoshimura
Q6760266,Margaux_Williamson
Q7516962,Silvia_Azzoni
Q113142,Hugo Gerard Ströhl
Q438248,Marisol_Escobar
Q6547776,Liliane_Lijn
Q1451167,François_Pinault
Q613260,Aline_Kominsky-Crumb
Q4524638,Sabina_Shikhlinskaya
Q7422510,Sarah_Lane
Q11326350,Akira the Hustler
Q444277,Kara_Walker
Q324066,Amalia_von_Königsmarck
Q1451181,François_Sabatier-Ungher
Q2177580,Ruth_Bernhard
Q6862672,Mina_Cheon
Q6077943,Isabella_Boylston
Q11347337,Loveli
Q168302,Queenie_McKenzie
Q5251756,Deganit_Stern_Schocken
Q1452419,Tony_Tetro
Q4450134,Tomoko_Takahashi
Q7634378,Suellen_Rocca
Q6835591,Michaela_DePrince
Q113483,Clément Moreau
Q6303659,Judith_Scott_(artist)
Q16011690,May_Wilson
Q1452908,Frederick_Hervey,_4th_Earl_of_Bristol
Q6779560,Mary_Fleener
Q6031764,Inga_Stephens_Pratt_Clark
Q16222440,Iana_Salenko
Q1135007,Hajime Tsutsui
Q441461,Jenny_Saville
Q6759887,Margaret_Shelton_(artist)
Q1453743,Jonathon_Keats
Q7460980,Shaenon_K._Garrity
Q7367035,Rosa_Elena_Egipciaco
Q16005445,Hélène_Bouchet
Q11350595,Robert Morris Copeland
Q3275986,Madge_Gill
Q7036926,Nilbar_Güreş
Q14546715,Antony_Penrose
Q547941,Dale_Messick
Q4768310,Anne_Elizabeth_Moore
Q16210808,Bernice_Coppieters
Q1135967,Giovanni Paolo Cavagna
Q271743,Toyen
Q16197574,Tina_Berning
Q14624951,Mikaeli
Q3050403,Elaine_Sturtevant
Q7406963,Salwa_Zeidan
Q16745235,J'aime_Crandall
Q11363170,Jun'ichi Nakahara
Q6710504,Lyubov_Speranskaya
Q1811493,Leda_Luss_Luyken
Q14624953,Giorgi_Dodisi
Q2742164,Kinuko_Y._Craft
Q7910847,Valentina_Battler
Q4945256,Jurgita_Dronina
Q11380280,Kisaku Itō
Q565848,Anne_Truitt
Q4766876,Anna_Brelsford_McCoy
Q1465270,Frits_Lugt
Q230962,Hiromu_Arakawa
Q7336546,Rita_Kogler_Carver
Q16751718,Anna_Tsygankova
Q11382072,Ryo Sasaki
Q4357108,Hannah_Frank
Q4968730,Cathrine_Marie_Møller
Q14734984,Sophia_Adriana_de_Bruijn
Q6779566,Mary_Foote
Q16731344,April_Lee
Q5753161,Carolina_Agüero
Q1138677,C. R. Stecyk, III
Q7279286,Rachel_Joynt
Q6171869,Jeanette_Kuvin_Oren
Q14945481,Herbert_Cook
Q434578,Dickey_Chapelle
Q3718748,Varvara_Golovina
Q10274148,Eros_Volúsia
Q11388328,Teruko-naishinnō
Q512065,Edmonia_Lewis
Q6178236,Jennifer_Dalton
Q14946818,Caroline_Arscott
Q4770484,Ans_Westra
Q6153469,Janet_Lippincott
Q4058352,Aziza_Azimova
Q11397189,Jun Maekawa
Q4768295,Anne_Dunn
Q6416103,Kirsten_Pieroth
Q14946855,Mark_Hallett_(art_historian)
Q3343469,Norah_Borges
Q5052542,Catherine_Bertola
Q20605885,Bozgul_Isoeva
Q1140201,Crispijn van de Passe the Younger
Q466617,Helen_Berman
Q6308073,Julie_Chang_(artist)
Q14946878,John_Lowden
Q542546,Marion_Mahony_Griffin
Q438750,Magdalena_van_de_Passe
Q83388985,Devon_Teuscher
Q1145350,Curt Swan
Q530624,Neysa_McMein
Q5248072,Debi_Carson
Q14946894,David_Park_(art_historian)
Q6539388,Lia_Menna_Barreto
Q3721124,Elaine_Shemilt
Q94262629,Heather_Ogden
Q11455272,Miyazono Senju IV
Q262284,Barbara_Kruger
Q6473894,Laila_Shawa
Q14946928,Deborah_Swallow
Q7943673,Erna_Rosenstein
Q7563313,Soraya_Marcano
Q92070477,Holly_Dorger
Q11467384,Makoto Yamaguchi
Q216141,Eva_Zeisel
Q4830820,Ayah_Bdeir
Q14948687,Aditya_Julka
Q7416553,Sandra_Bowden
Q6375458,Kate_Daudy
Q465412,Princess_Angeline
Q11482633,Yōichi Hiraoka
Q422254,Akiane
Q6207110,Jocelyn_Burton
Q14948827,Lily_Auchincloss
Q7842292,Trina_Schart_Hyman
Q5703789,Helena_Wood_Smith
Q4937085,Boeda_Strand
Q1151666,Mirko Reisser
Q529763,Carol_Rama
Q7279390,Rachel_Schmeidler
Q14949029,Michael_R._Taylor_(museum_director)
Q3381859,Phyllis_Lambert
Q19575043,Rhoda_Delaval
Q5460598,Florence_Davidson
Q11518887,Tsunehisa Kimura
Q6187788,Jessie_Oonark
Q4720650,Alexandra_Grant
Q14949191,Nicholas_Chare
Q456072,Maria_Tesselschade_Visscher
Q16106943,Helen_C._Frederick
Q6794243,Mavis_Doering
Q11534312,Yukinori Yanagi
Q466607,Romaine_Brooks
Q6192994,Jill_Orr
Q14949235,Joanna_Woodall
Q65022,Ellen_von_Unwerth
Q6171664,Jean_Wells
Q4769224,Annie_Antone
Q11538342,Chō Kōran
Q243078,Alison_Knowles
Q6968509,Natasha_Wheat
Q15039900,Bruce_Arnold_(author)
Q15515258,Pauline_Bewick
Q5364976,Ellen_Jeffreys
Q5367567,Elsie_Allen
Q11543967,Meiji Hashimoto
Q7117286,P._J._Crook
Q6681619,Lorraine_Fox
Q15097754,Yigal_Zalmona
Q232660,Arina_Tanemura
Q7422355,Sarah_Greenwood_(artist)
Q13560696,Mabel_McKay
Q11551368,Sayoko Eri
Q7607144,Stella_Vine
Q5619248,Gunnhildur_Hauksdóttir
Q1509992,Gerald_Reitlinger
Q1095325,Clara_Birnberg
Q99900609,Tasha_Sounart
Q5399886,Essie_Pinola_Parrish
Q11554288,Kawanabe Kyōsui
Q751416,Dorothy_Shakespear
Q1908735,Mathilde_ter_Heijne
Q15126735,Hildebrand_Gurlitt
Q929588,Anna_Botsford_Comstock
Q5271221,Diana_Magnuson
Q6306405,Julia_F._Parker
Q11561078,Shimizu Toshi
Q510352,Mary_Delany
Q5431115,Faith47
Q15127528,Wen_Fong
Q241885,Natsuki_Takaya
Q7660907,Sylvia_Edwards
Q13560676,Nellie_Charlie
Q115700,Thomas Hirschhorn
Q5431220,Faith_Ringgold
Q6559123,Lissa_Hunter
Q15143412,Cornelius_Gurlitt_(art_collector)
Q541125,Ebele_Okoye
Q2700189,Suzanne_Belperron
Q5046208,Carrie_Bethel
Q115835,Hans Conrad Escher von der Linth
Q234385,Rachel_Ruysch
Q6059161,Paloma_Navares
Q15149236,Jonathan_Jones_(journalist)
Q2893137,Bernarda_Bryson_Shahn
Q4727110,Alison_Kinnaird
Q7243662,Primrose_Adams
Q1158440,Damian Drăghici
Q242399,Maria_Helena_Vieira_da_Silva
Q16732141,Jackie_Matisse
Q1516034,Master_of_Zweder_van_Culemborg
Q437443,Alicia_Rhett
Q4766834,Anna_Banana
Q16844797,Ursula_Johnson
Q11615703,Yukiko Kai
Q232391,Natalia_Goncharova
Q5363659,Elizabeth_Upton,_Baroness_Templetown
Q15222715,Adam_Szymczyk
Q16009700,Nano_Reid
Q4765643,Anita_Steckel
Q23016706,Tina_Charlie
Q1161686,Daniel Marot
Q234324,Dorothea_Tanning
Q5271516,Diane_Mantzaris
Q15233979,Irving_Sandler
Q219636,Marcel_Moore
Q6660388,Liza_Grobler
Q23751641,Eva_Wolfe
Q11644917,Nonomura Ninsei
Q547793,Helena_Zmatlíková
Q5659529,Harmony_Hammond
Q1527317,Gisela_Falke_von_Lilienstein
Q388471,Doris_Ulmann
Q7368270,Rosemarie_Beck
Q26702839,Elizabeth_Hickox
Q11646046,Hideo Noda
Q463978,Gabriele_Münter
Q7154856,Paulette_Phillips
Q153032,Lisa_del_Giocondo
Q253412,Kaori_Yuki
Q6962538,Nancy_Angelo
Q28018195,Mary_Jane_Manigault
Q11649241,Osamu Suzuki
Q122347,Kenojuak_Ashevak
Q16104820,Ingrid_Baxter
Q15310921,James_Staats_Forbes
Q7375285,Roz_Chast
Q21062529,Jan_Wurm
Q28113824,Teri_Rofkar
Q1165093,Tihamér Margitay
Q1325708,Eleanor_Antin
Q5263279,Derval_Symes
Q1532986,Robert_E._Hecht
Q3892124,Rebecca_Guay
Q6900073,Monica_Ritterband
Q28870751,Edith_Clayton
Q1165787,Dare
Q293106,Properzia_de'_Rossi
Q5997084,Ilana_Yahav
Q15352864,Mary_Hamilton_Swindler
Q6297144,Joy_Hester
Q6558028,Lisa_Gervasoni
Q28919957,Mary_Kawennatakie_Adams
Q11658866,Masamine Sumitani
Q235647,Adélaïde_Labille-Guiard
Q6092235,Ita_Aber
Q1539561,Cavalcade_Painter
Q3177641,Jessica_Abel
Q7682545,Tanekeya_Word
Q29053289,Isabella_Edenshaw
Q11670443,Jirō Takamatsu
Q5346952,Edwina_Sandys
Q7811775,Toby_Buonagurio
Q15428195,Lehmann_Bernheimer
Q242849,Helen_Levitt
Q5068652,Chalda_Maloff
Q66085070,Zitina_Aokuso
Q11673960,Hokkei
Q15511967,Gertrude_Morgan
Q2890302,Adela_Akers
Q15428603,Tamara_Talbot_Rice
Q4768902,Anne_Yeats
Q2277261,Sharon_Hayes_(artist)
Q6774343,Martha_Berry_(artist)
Q11678693,Tatsuaki Kuroda
Q19276859,Katherine_Porter
Q5353274,Elaine_Rapp
Q15429375,Colin_Eisler
Q6736649,Mainie_Jellett
Q7422654,Sarah_Oppenheimer
Q7702380,Teri_Greeves
Q11683745,Isidro Mones
Q7704730,Terry_Marks
Q16185351,Victoria_Fuller_(artist)
Q15429542,John_Fleming_(art_historian)
Q124783,Aloïse_Corbaz
Q5682059,Hattie_Hutchcraft_Hill
Q5101590,Chipeta
Q11718051,Jan Komasa
Q299662,Carolee_Schneemann
Q5648960,Hannah_Stouffer
Q15429895,Nicolaes_Hasselaer
Q7050938,Noreen_Stevens
Q4859144,Barbara_McGivern
Q92878926,Madeline_Kripke
Q117184,Daniele Buetti
Q5715981,Henrietta_Johnston
Q6759741,Margaret_Morrison
Q15429921,Andries_van_Hoorn
Q637195,Alanis_Obomsawin
Q6375475,Kate_Eadie
Q23620545,Sybil_Pye
Q117222,Johann Rudolph Schellenberg
Q1660404,Jessica_Dismorr
Q5125269,Claire_Morgan
Q15429923,Cornelis_Guldewagen
Q462444,Irina_Ionesco
Q5044373,Carol_Heyer
Q268033,Rei_Kawakubo
Q1173593,David Ascalon
Q771146,Helen_Saunders
Q169004,Kathleen_Carlo-Kendall
Q15429931,Laurens_van_der_Hem
Q1331328,Elizabeth_Taylor_(painter)
Q7383224,Ruth_Stage
Q9024458,Louisa_Courtauld
Q1173667,David Batchelor
Q442192,Rebecca_Horn
Q7933029,Viola_Patterson
Q15430030,Pieter_Biesboer
Q1273122,Sam_Taylor-Johnson
Q1129171,Klára_Lenz
Q4937698,Hester_Bateman
Q117455,Martin Suter
Q232972,Sonia_Delaunay
Q7934219,Virginia_Cuthbert
Q15430487,J._P._Hodin
Q15997782,Emily_Spencer_Hayden
Q7429078,Saya_Woolfalk
Q16223707,Samantha_Katz
Q1174935,David Kandel
Q1479154,Maud_Lewis
Q8022862,Wilna_Hervey
Q15430516,Gustave_Pellet
Q7117150,P._Buckley_Moss
Q15430949,Christina_Houbraken
Q19624325,Eleanor_Cripps_Kennedy
Q1176289,David Reed
Q3135625,Hildreth_Meiere
Q8025359,Winifred_Ann_Lutz
Q15430552,Conradus_Viëtor
Q7562716,Sooni_Taraporevala
Q4943738,Lilibeth_Cuenca_Rasmussen
Q41800144,Toby_Orenstein
Q1177323,David Zink Yi
Q1012900,Wanda_Gág
Q6297375,Joyce_Aiken
Q15430589,Johannes_Wilde
Q243127,Aurélie_Nemours
Q16215277,Kate_Gilmore_(artist)
Q47068277,Lillian_McNeill_Palmer
Q117856,Channa Horwitz
Q6963006,Nancy_Spender
Q7421571,Sara_Black
Q15430666,H._Edward_Winter
Q4725899,Alice_Hanratty
Q18350915,Dee_Shapiro
Q77359175,Jen_Beeman
Q11807756,Charles Logasa
Q260617,Marlene_Dumas
Q530599,Miriam_Cahn
Q15430699,David_Furchgott
Q5418374,Evie_Hone
Q16147919,Adina_Bar-On
Q75392726,Tania_de_Bourbon_Parme
Q1181035,Dean Brown
Q6796713,Maya_Kulenovic
Q7901227,Ursula_Endlicher
Q15430752,Susie_Nash
Q3258676,Lois_Mailou_Jones
Q86493872,Nina_Kuo
Q12314301,Grethe_Glad
Q11812571,Brad Buckley
Q6759591,Margaret_Kilgallen
Q5170604,Corinne_Whitaker
Q15430769,David_Solkin
Q4725979,Alice_Maher
Q16731663,Sarah_Lowndes
Q4392603,Ottilia_Reizman
Q11852906,Arturo Vega
Q16016253,Jean_Rees
Q5219326,Daniella_Rubinovitz
Q15430814,Pieter_Cornelisz_van_der_Morsch
Q431475,Evelyn_Beatrice_Longman
Q16084514,Helen_LaFrance
Q4975672,Helene_Rother
Q118624,Lorielle London
Q1986991,Nicole_Farhi
Q7496762,Shilpa_Gupta
Q15431978,Eric_Estorick
Q5364985,Ellen_Raskin
Q16253345,Lenore_Malen
Q27589818,Betty_Thatcher_Oros
Q118695,Helmut Tollmann
Q234370,Paula_Modersohn-Becker
Q5626608,Gönül_Engin_Yılmaz
Q15436822,John_de_Menil
Q448214,Harriet_Hosmer
Q16218928,Nicole_Wittenberg
Q21642846,Natalie_Sideserf
Q11884325,Nicole Willis
Q7416550,Sandra_Blow
Q7681130,Tameka_Norris
Q1543893,Victor_Ganz
Q5529029,Gazbia_Sirry
Q16214456,Jackie_Sumell
Q56798239,Alexandrea_Owens-Sarno
Q11887516,Pertti Jarla
Q4535928,Tetyana_Yablonska
Q5271259,Diana_Page
Q15439106,Laurens_J._Bol
Q443424,Sally_Morgan_(artist)
Q3051057,Elisa_Breton
Q4898308,Betsy_Lewin
Q11890667,Richard Waters
Q2900236,Betty_Goodwin
Q4016720,Vénera_Kastrati
Q15440484,Tilmann_Buddensieg
Q1044521,Caroline_Leaf
Q16105970,Anne_Judell
Q7422592,Sarah_McIntyre
Q11893525,Simo Heikkilä
Q237726,Rosalba_Carriera
Q5046289,Carrie_Reichardt
Q15445073,Arpad_Weixlgärtner
Q229397,Helena_Christensen
Q20738610,Mia_Cranwill
Q19519537,Eliza_Wheeler
Q1189377,Dennis Muren
Q466668,Anna_Boch
Q6779497,Mary_Evans_(artist)
Q15450733,Basil_Goulandris
Q1903090,Martha_Rosler
Q16196661,Paulina_Pukytė
Q19975466,Hildegard_Woodward
Q11911999,Vladislav Mirvald
Q275607,Ella_Guru
Q3720468,Egle_Oddo
Q15452860,James_Thomas_Flexner
Q7382948,Ruth_Dicker
Q16018233,Rosemary_Opala
Q20985719,Rose_Rwakasisi
Q1191262,Vahram Zaryan
Q6765445,Marion_Wachtel
Q1331302,Elizabeth_Price_(artist)
Q15459832,Jiří_Tibor_Novak
Q3292795,Marie_Severin
Q15429388,Sanaz_Mazinani
Q21067042,Wendy_Meddour
Q11928863,Josep Ponsatí
Q6192911,Jill_Krementz
Q7490118,Sharon_Kivland
Q15478280,Richard_Bellamy_(art_dealer)
Q7129297,Pamella_Bordes
Q16116215,Nina_Sobell
Q21662968,Sue_Hendra
Q11931203,Latifa Echakhch
Q3049418,Eileen_Agar
Q2941929,Catherine_Gfeller
Q15480036,Walter_P._Chrysler_Jr.
Q4766329,Ann_Collins
Q15133723,Magdalena_Roghman
Q22277426,Geneviève_Côté
Q11936223,Matthew Darbyshire
Q2994808,Constance_Gordon-Cumming
Q6991581,Nene_Humphrey
Q15487143,Frank_Cohen
Q273896,Julie_Doucet
Q19975583,Clea_Badaro
Q28563477,Ann_Weaver_Norton
Q11939642,Otto Berchem
Q463653,Marie-Thérèse_Walter
Q7648614,Susana_Rodríguez
Q15488988,Henry_Plumer_McIlhenny
Q20676570,Carol_Es
Q16030965,Ethel_Barringer
Q451422,Alina_Cojocaru
Q11956969,Aernoudt Jacobs
Q453890,Emily_Kame_Kngwarreye
Q1526788,Marianne_Pitzen
Q15515034,Marina_Vaizey
Q4790461,Ariel_Schrag
Q16731611,Stacy_Longstreet
Q6763648,Marilyn_Wood
Q11959606,Audun Mortensen
Q237758,Sophie_Gengembre_Anderson
Q21572907,Bonnie_Collura
Q1553590,Guido_Kaschnitz_von_Weinberg
Q464351,Katsura_Hoshino
Q16203420,M._C._A._Hogarth
Q529200,Heike_Hennig
Q11971561,Gardar Eide Einarsson
Q540149,Beryl_Cook
Q14051,Fee_Plumley
Q1555410,Gustaf_Britsch
Q7050219,Norah_McGuinness
Q15450436,Katell_Gélébart
Q7651133,Suzon_Fuks
Q11978159,Jan Vincents Johannessen
Q271648,Marianne_North
Q16208921,Ditte_Ejlerskov
Q1558965,Gérard_Corboud
Q6120151,Jacqueline_Livingston
Q16845240,Lynn_Marie_Kirby
Q4269560,Svetlana_Lunkina
Q11989271,Michael J. Weller
Q236050,Lavinia_Fontana
Q8060795,Yuko_Takada_Keller
Q15665265,Lotte_Brand_Philip
Q3112987,Grace_Cossington_Smith
Q58922229,Edith_Baumann_(artist)
Q19668218,Julie_Tolentino
Q11995201,Per Fronth
Q5362425,Elizabeth_Blackadder
Q3291525,Marie-Anne_Horthemels
Q1567721,Milan_Kašanin
Q6765186,Marion_Ettlinger
Q16194518,Cheryl_Donegan
Q19665668,Taisha_Paggett
Q11996977,Ragnvald Hjerlow
Q262413,Shirin_Neshat
Q7279301,Rachel_Lachowicz
Q1570304,Johann_Grüninger
Q6376733,Kathleen_Hale
Q15632360,Emma_Hack
Q22073553,Ananya_Chatterjea
Q11998895,Federico Diaz
Q13560714,Lisa_Adams
Q1659124,Ilse_Haider
Q15725888,Bendor_Grosvenor
Q6318363,Justine_Kurland
Q16218543,Hyon_Gyon
Q23013744,Sarah_Michelson
Q1200888,Dessa
Q447568,Julie_Mehretu
Q7415627,Sanchita_Islam
Q15789341,Bonnie_Erickson
Q61594,Méret_Oppenheim
Q16221290,Lizzie_Fitch
Q23091235,Susan_Rethorst
Q12017643,František Zelenka
Q4924849,Blanche_Fisher_Wright
Q3211506,Marianne_Heske
Q15816060,Howard_Sutermeister_Merritt
Q271632,Kiriko_Nananan
Q16200827,Andrea_Polli
Q29192030,Jenny_Hunter_Groat
Q12034321,Luis Rey
Q4648466,A._V._Phibes
Q7660937,Sylvia_Hyman
Q15818064,James_Cahill_(art_historian)
Q7922492,Veronika_Bromová
Q15847285,Eve_Mosher
Q41642316,Alice_Sheppard
Q12049736,Romana Rotterová
Q152292,Vanessa_Beecroft
Q2343240,Julia_Isídrez
Q15845081,Duncan_Macmillan_(art_historian)
Q8051510,Yelena_Yemchuk
Q16215956,Shana_Moulton
Q3154664,Irène_Tassembédo
Q12053105,Ernest A. Batchelder
Q1061744,Frieda_Hughes
Q1908092,Yovita_Meta
Q15876744,Iris_Eichenberg
Q240377,Amanda_Palmer
Q16194440,Sutapa_Biswas
Q41536551,Carmen_Beuchat
Q12056058,John Henry Dearle
Q6077568,Isabel_Bishop
Q7911308,Valerie_Maynard
Q15882992,Toto_Koopman
Q5367400,Elsa_Dorfman
Q16199612,Pat_Boas
Q50345169,Okwui_Okpokwasili
Q120579,Yves Netzhammer
Q215457,Eva_Hesse
Q4967756,Mandana_Moghaddam
Q15917240,Stanley_J._Seeger
Q2939840,Carol_Lay
Q16960013,Laurie_Halsey_Brown
Q65585335,Kate_Sicchio
Q12059590,John Harris, Jr.
Q5171146,Cornelia_Adele_Strong_Fassett
Q16213503,Ellen_Lesperance
Q15943665,Samba_Schutte
Q449575,Mary_Ellen_Mark
Q16214263,Megan_Whitmarsh
Q12484979,Gusmiati_Suid
Q12060973,Charles Keck
Q463032,Elfriede_Lohse-Wächtler
Q16215074,Aïda_Ruilova
Q15947767,W.G._Archer
Q4767355,Anna_Molka_Ahmed
Q16730916,Sheila_Klein
Q19847395,Charlotte_Bruus_Christensen
Q12066179,John Pope
Q541831,Nancy_Graves
Q11722758,Mihku_Paul
Q15964462,Dorothea_Grossman
Q5515670,Gabriel_Hayes
Q16502629,Fiona_Raby
Q65589471,Quyen_Tran
Q12083447,Usein Bodaninsky
Q6152951,Jane_Winkelman
Q16208129,Thelma_Van_Rensburg
Q15967893,Tessa_Jackson
Q230911,Janice_Dickinson
Q15847287,Aviva_Rahmani
Q21115130,Jane_Wernick
Q12090842,Ivan Vrona
Q5503449,Frida_Blumenberg
Q16010948,Ryūjo_Hori
Q15968223,Peter_Lasko
Q7320510,Rhiana_Griffith
Q16208419,Kate_Durbin
Q51885538,Annabelle_Pegrum
Q1209623,Dick Briel
Q4960750,Brenda_Pye
Q16215213,Julia_Rosa_Clark
Q15972488,William_Alfred_Ismay
Q6707694,Lydia_Venieri
Q16095808,Helen_Pashgian
Q1330013,Elisabeth_Jastrow
Q12154597,Bohdan Soroka
Q403201,Ai_Morinaga
Q15144186,Marina_Apollonio
Q15975362,The_Reliable_Venetian_Hand
Q113233,Audrey_Niffenegger
Q16239761,Linda_Lai_Chiu-han
Q7317109,Retta_Davidson
Q121677,Lukas Vischer
Q511177,Jessie_Lipscomb
Q16730216,Marie_Javorkova
Q15979929,Camilla_Gray
Q7493103,Sheila_McClean
Q16216730,Raeda_Saadeh
Q6187452,Jessica_Ruffner
Q12173337,Myroslav Yagoda
Q530581,Mary_Thornycroft
Q16242368,Wan-Ting_Su
Q1598155,Heinrich_Lautensack
Q263309,Floria_Sigismondi
Q16015598,Irene_Peslikis
Q7129241,Pamela_Rambo
Q12204166,Jackie Salloum
Q5298564,Dorothy_Napangardi
Q16193748,Miriam_Mehadipur
Q15984392,Marina_Picasso
Q6653701,Liu_Rushi
Q17183877,Joan_M._Tenenbaum
Q6499177,Laura_Martin
Q12208954,Hanan Al-Agha
Q3334663,Naata_Nungurrayi
Q16189544,Tamiko_Thiel
Q15990067,John_Ingamells
Q7405198,Sally_Larsen
Q16151751,Harriete_Estel_Berman
Q27983165,Beth_Sotelo
Q12210016,Khaled Ben Slimane
Q7188611,Phyllis_Pearsall
Q16197659,Kathrin_Böhm
Q15990081,Soame_Jenyns_(art_historian)
Q4768525,Anne_Langton
Q16231385,Elisa_Kreisinger
Q451188,Charlotte_Moorman
Q12230105,Farouk Yousif
Q5694100,Heather_Shimmen
Q16067271,Ella_Naper
Q15990120,John_Leicester,_1st_Baron_de_Tabley
Q523888,Mary_Colter
Q16738375,Deborah_Aschheim
Q3135615,Hildegard_Westerkamp
Q12240526,Mohamed Zakariya
Q215588,Anna_Mahler
Q16205329,Sarah_Frances_Hardy
Q15993289,John_Paul_Miller
Q5289510,Lola_Creel
Q16731539,Jeanne_Liotta
Q3484563,Simone_Forti
Q12241967,Murad al-Daghistani
Q6779374,Mary_Early
Q16941402,Katherine_Gray
Q15994498,John_Henderson_(collector)
Q16947611,Hilla_Becher
Q16751080,Lois_Weaver
Q22958165,Susan_Alexjander
Q12243335,Mustafa al-Hallaj
Q448249,Lucy_Bacon
Q16727645,Becca_Albee
Q15994554,Michael_Kauffmann
Q440139,Claire_Bretécher
Q16729760,Amanda_Heng
Q23498000,Moniek_Darge
Q12247821,Nancy Agag
Q4135463,Nina_Genke-Meller
Q16222274,Kate_Levant
Q15994803,Robert_Vernon_(art_patron)
Q6177323,Jen_Sorensen
Q16729470,Tomie_Arai
Q24069518,Helen_Thorington
Q12247920,Nabil Anani
Q5170723,Corita_Kent
Q16224862,MK_Guth
Q15997434,Mary_Belle_de_Vargas
Q108632,Rut_Blees_Luxemburg
Q16856474,Estelle_Peck_Ishigo
Q6131240,Sofía_Cancino_de_Cuevas
Q122480,Hans Coray
Q13560761,Madlyn-Ann_C._Woolwich
Q4977618,Ida_von_Schulzenheim
Q15997791,Marcus_Illions
Q775149,Ruth_Kligman
Q16853364,Chizuko_Judy_Sugita_de_Queiroz
Q43306989,Antonia_Sarcina
Q12249635,Hashem Mohammed Al - Baghdadi
Q4899487,Beverly_Buchanan
Q15144954,Eveline_Adelheid_von_Maydell
Q15998187,Katharine_Adams
Q5942577,Hung_Liu
Q17305676,Bianca_Beetson
Q1067335,Charlotte_Seither
Q12250776,Waguih Ghali
Q530820,Vinnie_Ream
Q16727905,Tamsyn_Challenger
